Timestamp	Process	TID	Area	Category	EventID	Level	Message	Correlation
09/26/2016 01:45:43.227 	com.microsoft.Word	0xb06ab000	                        com.microsoft.Word	OfficeServicesManager	a1t8f	Information 	OfficeServicesManagerBase::GetConnectedServices {"Message": "GetConnectedServices() was called."}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.227 	com.microsoft.Word	0xb06ab000	                        com.microsoft.Word	FileUIKit	iam60	Information 	[ConnectedServicesCallback] ServicesNotification {"AddedServices": 0, "TypeOfAddedServices": "", "RemovedServices": 0, "TypeOfRemovedServices": ""}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.227 	com.microsoft.Word	0xb06ab000	                        com.microsoft.Word	OfficeServicesManager	a11to	Information 	[OfficeServicesManagerBase] GetConnectedServices {"Message": "GetConnectedServices() returned synchronously.", "UserId": null, "Capabilities": 16385, "Options": 22}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.286 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	OfficeSpace_DesktopClickstream	ibur2	Information 	Clickstream Logging {"tcid": 23392, "tcidParent": 0}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.390 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	Experiment Liblet	bd9vd	Information 	In PopulateFeatureNameForFlight {"FeatureName": "Microsoft.Office.Word.AXTableEditing", "Flight Name": "ofdqmachtdaur40"}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.390 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	Experiment Liblet	bddu6	Information 	Feature Query Status {"FeatureName": "Microsoft.Office.Word.AXTableEditing", "FlightName": "ofdqmachtdaur40", "TreatmentValue": 0}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.391 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	Experiment Liblet	bd9vd	Information 	In PopulateFeatureNameForFlight {"FeatureName": "Microsoft.Office.Outlook.TableSupport", "Flight Name": "ofilfmq4laqux40"}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.391 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	Experiment Liblet	bddu6	Information 	Feature Query Status {"FeatureName": "Microsoft.Office.Outlook.TableSupport", "FlightName": "ofilfmq4laqux40", "TreatmentValue": 0}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.391 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	Experiment Liblet	bd9vd	Information 	In PopulateFeatureNameForFlight {"FeatureName": "Microsoft.Office.Word.EnableWebScalingZoomReset", "Flight Name": "ofanpaeym3wxlz0"}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.391 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	Experiment Liblet	bddu6	Information 	Feature Query Status {"FeatureName": "Microsoft.Office.Word.EnableWebScalingZoomReset", "FlightName": "ofanpaeym3wxlz0", "TreatmentValue": 1}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.391 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	Experiment Liblet	bd9vd	Information 	In PopulateFeatureNameForFlight {"FeatureName": "Microsoft.Office.Word.ShowPasteboardPrintLayout", "Flight Name": "ofdl6xkd31gki20"}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.391 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	Experiment Liblet	bddu6	Information 	Feature Query Status {"FeatureName": "Microsoft.Office.Word.ShowPasteboardPrintLayout", "FlightName": "ofdl6xkd31gki20", "TreatmentValue": 1}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.391 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	Experiment Liblet	bd9vd	Information 	In PopulateFeatureNameForFlight {"FeatureName": "Microsoft.Office.Word.ContentControls", "Flight Name": "of3og1haea5zna0"}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.391 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	Experiment Liblet	bddu6	Information 	Feature Query Status {"FeatureName": "Microsoft.Office.Word.ContentControls", "FlightName": "of3og1haea5zna0", "TreatmentValue": 0}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.391 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	Experiment Liblet	bd9vd	Information 	In PopulateFeatureNameForFlight {"FeatureName": "Microsoft.Office.Word.NewProofingLogic", "Flight Name": "of2123d2f3tdkw0"}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.391 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	Experiment Liblet	bddu6	Information 	Feature Query Status {"FeatureName": "Microsoft.Office.Word.NewProofingLogic", "FlightName": "of2123d2f3tdkw0", "TreatmentValue": 1}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
